clusterID	comparison	p-value
chr1:27331137-27332069:-	SRR12801019_SRR12801020	1.0
chr1:27331137-27332069:-	SRR12801019_SRR12801024	0.7627344400773645
chr1:27331137-27332069:-	SRR12801023_SRR12801020	0.5906353106676063
chr1:27331137-27332069:-	SRR12801023_SRR12801024	1.0
chr1:27331137-27332069:-	SRR12801020_SRR12801024	0.0088500704950602
chr1:27997378-27999959:-	SRR12801019_SRR12801023	1.0
chr1:27997378-27999959:-	SRR12801019_SRR12801020	0.0830786962640093
chr1:27997378-27999959:-	SRR12801019_SRR12801024	0.025664378183074
chr1:27997378-27999959:-	SRR12801023_SRR12801020	1.0
chr1:27997378-27999959:-	SRR12801023_SRR12801024	0.6376742635175918
chr1:27997378-27999959:-	SRR12801020_SRR12801024	1.0
chr1:28205306-28232920:+	SRR12801019_SRR12801023	1.0
chr1:28205306-28232920:+	SRR12801019_SRR12801020	0.6676868121569117
chr1:28205306-28232920:+	SRR12801019_SRR12801024	0.0466823181070617
chr1:28205306-28232920:+	SRR12801023_SRR12801020	1.0
chr1:28205306-28232920:+	SRR12801023_SRR12801024	0.3953362378123524
chr1:28205306-28232920:+	SRR12801020_SRR12801024	1.0
chr1:28205306-28232920:-	SRR12801019_SRR12801023	1.0
chr1:28205306-28232920:-	SRR12801019_SRR12801020	0.010861849649712
chr1:28205306-28232920:-	SRR12801019_SRR12801024	4.5582494309815294e-10
chr1:28205306-28232920:-	SRR12801023_SRR12801020	0.0267951315502492
chr1:28205306-28232920:-	SRR12801023_SRR12801024	5.5917357834754285e-09
chr1:28205306-28232920:-	SRR12801020_SRR12801024	0.1551891370299324
chr1:28205349-28208341:-	SRR12801019_SRR12801023	1.0
chr1:28205349-28208341:-	SRR12801019_SRR12801020	0.0026717808681868
chr1:28205349-28208341:-	SRR12801019_SRR12801024	3.1296873370763075e-10
chr1:28205349-28208341:-	SRR12801023_SRR12801020	0.0180729439314315
chr1:28205349-28208341:-	SRR12801023_SRR12801024	1.7807532201384336e-08
chr1:28205349-28208341:-	SRR12801020_SRR12801024	0.3421010358497686
chr1:28208413-28209971:+	SRR12801019_SRR12801023	1.0
chr1:28208413-28209971:+	SRR12801019_SRR12801020	0.0791874617228622
chr1:28208413-28209971:+	SRR12801019_SRR12801024	0.000107413190951
chr1:28208413-28209971:+	SRR12801023_SRR12801020	1.0
chr1:28208413-28209971:+	SRR12801023_SRR12801024	0.1287051537695237
chr1:28208413-28209971:+	SRR12801020_SRR12801024	1.0
chr1:28208413-28209971:-	SRR12801019_SRR12801023	1.0
chr1:28208413-28209971:-	SRR12801019_SRR12801020	0.0100309013385942
chr1:28208413-28209971:-	SRR12801019_SRR12801024	1.961081234863418e-08
chr1:28208413-28209971:-	SRR12801023_SRR12801020	0.0059340944262469
chr1:28208413-28209971:-	SRR12801023_SRR12801024	1.0731584541368571e-08
chr1:28208413-28209971:-	SRR12801020_SRR12801024	0.4646471575500854
chr1:28210066-28210570:+	SRR12801019_SRR12801023	1.0
chr1:28210066-28210570:+	SRR12801019_SRR12801020	0.0825272790231118
chr1:28210066-28210570:+	SRR12801019_SRR12801024	0.0012043548121658
chr1:28210066-28210570:+	SRR12801023_SRR12801020	1.0
chr1:28210066-28210570:+	SRR12801023_SRR12801024	0.2899231788556737
chr1:28210066-28210570:+	SRR12801020_SRR12801024	1.0
chr1:28210066-28210570:-	SRR12801019_SRR12801023	1.0
chr1:28210066-28210570:-	SRR12801019_SRR12801020	0.0134898433123188
chr1:28210066-28210570:-	SRR12801019_SRR12801024	2.3086753580018416e-10
chr1:28210066-28210570:-	SRR12801023_SRR12801020	0.2868094698679295
chr1:28210066-28210570:-	SRR12801023_SRR12801024	1.5597204169524951e-06
chr1:28210066-28210570:-	SRR12801020_SRR12801024	0.0608475525237841
chr1:28210637-28214939:-	SRR12801019_SRR12801023	1.0
chr1:28210637-28214939:-	SRR12801019_SRR12801020	0.0058455896102118
chr1:28210637-28214939:-	SRR12801019_SRR12801024	9.881325427511804e-09
chr1:28210637-28214939:-	SRR12801023_SRR12801020	0.0237352284281395
chr1:28210637-28214939:-	SRR12801023_SRR12801024	2.2030995040111885e-07
chr1:28210637-28214939:-	SRR12801020_SRR12801024	0.5463240297556919
chr1:28214996-28228921:+	SRR12801019_SRR12801023	1.0
chr1:28214996-28228921:+	SRR12801019_SRR12801020	0.625479544523429
chr1:28214996-28228921:+	SRR12801019_SRR12801024	0.0245952940347043
chr1:28214996-28228921:+	SRR12801023_SRR12801020	1.0
chr1:28214996-28228921:+	SRR12801023_SRR12801024	0.2594794792312774
chr1:28214996-28228921:+	SRR12801020_SRR12801024	1.0
chr1:28214996-28228921:-	SRR12801019_SRR12801023	1.0
chr1:28214996-28228921:-	SRR12801019_SRR12801020	0.0059727036594899
chr1:28214996-28228921:-	SRR12801019_SRR12801024	6.314605582404717e-09
chr1:28214996-28228921:-	SRR12801023_SRR12801020	0.0249540628307865
chr1:28214996-28228921:-	SRR12801023_SRR12801024	1.626918900850022e-07
chr1:28214996-28228921:-	SRR12801020_SRR12801024	0.5001121837456824
chr1:28506100-28508127:+	SRR12801019_SRR12801023	1.0
chr1:28506100-28508127:+	SRR12801019_SRR12801020	1.0
chr1:28506100-28508127:+	SRR12801019_SRR12801024	1.0
chr1:28506100-28508127:+	SRR12801023_SRR12801020	0.0538808986841452
chr1:28506100-28508127:+	SRR12801023_SRR12801024	0.0438488158956769
chr1:28506100-28508127:+	SRR12801020_SRR12801024	1.0
chr1:28508905-28510648:-	SRR12801019_SRR12801023	1.0
chr1:28508905-28510648:-	SRR12801019_SRR12801020	1.0
chr1:28508905-28510648:-	SRR12801019_SRR12801024	0.0740303780447491
chr1:28508905-28510648:-	SRR12801023_SRR12801020	1.0
chr1:28508905-28510648:-	SRR12801023_SRR12801024	0.3423587960874144
chr1:28508905-28510648:-	SRR12801020_SRR12801024	0.04738645273264
chr1:28508905-28516724:-	SRR12801019_SRR12801023	1.0
chr1:28508905-28516724:-	SRR12801019_SRR12801020	1.0
chr1:28508905-28516724:-	SRR12801019_SRR12801024	0.0259265876458632
chr1:28508905-28516724:-	SRR12801023_SRR12801020	1.0
chr1:28508905-28516724:-	SRR12801023_SRR12801024	0.0937036535175534
chr1:28508905-28516724:-	SRR12801020_SRR12801024	0.1520784682350132
chr1:28516867-28529857:+	SRR12801019_SRR12801023	1.0
chr1:28516867-28529857:+	SRR12801019_SRR12801020	1.0
chr1:28516867-28529857:+	SRR12801019_SRR12801024	0.242346690999064
chr1:28516867-28529857:+	SRR12801023_SRR12801020	0.0130875367910068
chr1:28516867-28529857:+	SRR12801023_SRR12801024	5.099756198975818e-06
chr1:28516867-28529857:+	SRR12801020_SRR12801024	1.0
chr1:28516867-28529857:-	SRR12801019_SRR12801023	1.0
chr1:28516867-28529857:-	SRR12801019_SRR12801020	0.3278093919067419
chr1:28516867-28529857:-	SRR12801019_SRR12801024	0.1899410061562192
chr1:28516867-28529857:-	SRR12801023_SRR12801020	0.061511115854836
chr1:28516867-28529857:-	SRR12801023_SRR12801024	0.0432578219104819
chr1:28516867-28529857:-	SRR12801020_SRR12801024	1.0
chr1:28518308-28529857:+	SRR12801019_SRR12801023	1.0
chr1:28518308-28529857:+	SRR12801019_SRR12801020	1.0
chr1:28518308-28529857:+	SRR12801019_SRR12801024	0.0296304182474009
chr1:28518308-28529857:+	SRR12801023_SRR12801020	0.059689327961504
chr1:28518308-28529857:+	SRR12801023_SRR12801024	0.0001243448763413
chr1:28518308-28529857:+	SRR12801020_SRR12801024	1.0
chr1:28518308-28529857:-	SRR12801019_SRR12801023	1.0
chr1:28518308-28529857:-	SRR12801019_SRR12801020	0.5772837130208316
chr1:28518308-28529857:-	SRR12801019_SRR12801024	0.2789546280868539
chr1:28518308-28529857:-	SRR12801023_SRR12801020	0.0806328699312365
chr1:28518308-28529857:-	SRR12801023_SRR12801024	0.0377325921344227
chr1:28518308-28529857:-	SRR12801020_SRR12801024	1.0
chr1:28529939-28531802:-	SRR12801019_SRR12801023	1.0
chr1:28529939-28531802:-	SRR12801019_SRR12801020	1.0
chr1:28529939-28531802:-	SRR12801019_SRR12801024	0.5281756787937523
chr1:28529939-28531802:-	SRR12801023_SRR12801020	0.0122712911900181
chr1:28529939-28531802:-	SRR12801023_SRR12801024	1.0
chr1:28529939-28531802:-	SRR12801020_SRR12801024	0.0044029342580905
chr1:28561260-28561345:+	SRR12801019_SRR12801023	1.0
chr1:28561260-28561345:+	SRR12801019_SRR12801020	0.983757137919355
chr1:28561260-28561345:+	SRR12801019_SRR12801024	0.0392761986902211
chr1:28561260-28561345:+	SRR12801023_SRR12801020	1.0
chr1:28561260-28561345:+	SRR12801023_SRR12801024	0.2183420630847287
chr1:28561260-28561345:+	SRR12801020_SRR12801024	1.0
chr1:28738338-28742402:-	SRR12801019_SRR12801023	1.0
chr1:28738338-28742402:-	SRR12801019_SRR12801020	0.0331138873593915
chr1:28738338-28742402:-	SRR12801019_SRR12801024	0.0726058560830808
chr1:28738338-28742402:-	SRR12801023_SRR12801020	0.7630429527926784
chr1:28738338-28742402:-	SRR12801023_SRR12801024	0.919510098721126
chr1:28738338-28742402:-	SRR12801020_SRR12801024	1.0
chr1:29053312-29060421:-	SRR12801019_SRR12801023	1.0
chr1:29053312-29060421:-	SRR12801019_SRR12801020	1.0
chr1:29053312-29060421:-	SRR12801019_SRR12801024	1.0
chr1:29053312-29060421:-	SRR12801023_SRR12801020	0.0186341071050508
chr1:29053312-29060421:-	SRR12801023_SRR12801024	1.0
chr1:29053312-29060421:-	SRR12801020_SRR12801024	0.8020394102280544
chr1:29159486-29160374:-	SRR12801019_SRR12801023	0.7497658197279801
chr1:29159486-29160374:-	SRR12801019_SRR12801020	1.0
chr1:29159486-29160374:-	SRR12801019_SRR12801024	1.0
chr1:29159486-29160374:-	SRR12801023_SRR12801020	0.0175510885954593
chr1:29159486-29160374:-	SRR12801023_SRR12801024	0.3998789885759281
chr1:29159486-29160374:-	SRR12801020_SRR12801024	1.0
chr1:29160517-29181645:-	SRR12801019_SRR12801023	1.0
chr1:29160517-29181645:-	SRR12801019_SRR12801020	1.0
chr1:29160517-29181645:-	SRR12801019_SRR12801024	0.0272929238551253
chr1:29160517-29181645:-	SRR12801023_SRR12801020	0.2760395884414803
chr1:29160517-29181645:-	SRR12801023_SRR12801024	1.0
chr1:29160517-29181645:-	SRR12801020_SRR12801024	0.0498425801663771
chr1:29166064-29166728:-	SRR12801019_SRR12801023	1.0
chr1:29166064-29166728:-	SRR12801019_SRR12801020	1.0
chr1:29166064-29166728:-	SRR12801019_SRR12801024	0.0073329870005823
chr1:29166064-29166728:-	SRR12801023_SRR12801020	0.8907479114705567
chr1:29166064-29166728:-	SRR12801023_SRR12801024	1.0
chr1:29166064-29166728:-	SRR12801020_SRR12801024	0.1508835374170822
chr1:29202045-29203130:+	SRR12801019_SRR12801023	1.0
chr1:29202045-29203130:+	SRR12801019_SRR12801020	0.0955198839188216
chr1:29202045-29203130:+	SRR12801019_SRR12801024	0.0007093385272717
chr1:29202045-29203130:+	SRR12801023_SRR12801020	0.0609668133512939
chr1:29202045-29203130:+	SRR12801023_SRR12801024	0.0002607164631974
chr1:29202045-29203130:+	SRR12801020_SRR12801024	1.0
chr1:29202045-29203130:-	SRR12801019_SRR12801023	1.0
chr1:29202045-29203130:-	SRR12801019_SRR12801020	1.0
chr1:29202045-29203130:-	SRR12801019_SRR12801024	0.4461381202567394
chr1:29202045-29203130:-	SRR12801023_SRR12801020	0.0137892510027411
chr1:29202045-29203130:-	SRR12801023_SRR12801024	0.0005346108366511
chr1:29202045-29203130:-	SRR12801020_SRR12801024	1.0
chr1:29202045-29206761:+	SRR12801019_SRR12801023	1.0
chr1:29202045-29206761:+	SRR12801019_SRR12801020	0.1086927904661177
chr1:29202045-29206761:+	SRR12801019_SRR12801024	0.0001992409322168
chr1:29202045-29206761:+	SRR12801023_SRR12801020	0.1142465593891341
chr1:29202045-29206761:+	SRR12801023_SRR12801024	0.000241210467966
chr1:29202045-29206761:+	SRR12801020_SRR12801024	1.0
chr1:29202045-29206761:-	SRR12801019_SRR12801023	1.0
chr1:29202045-29206761:-	SRR12801019_SRR12801020	1.0
chr1:29202045-29206761:-	SRR12801019_SRR12801024	0.5024495152777854
chr1:29202045-29206761:-	SRR12801023_SRR12801020	0.0098932333305774
chr1:29202045-29206761:-	SRR12801023_SRR12801024	0.0003361292784292
chr1:29202045-29206761:-	SRR12801020_SRR12801024	1.0
chr1:29203233-29206761:+	SRR12801019_SRR12801023	1.0
chr1:29203233-29206761:+	SRR12801019_SRR12801020	0.1345569753557557
chr1:29203233-29206761:+	SRR12801019_SRR12801024	0.000254455993474
chr1:29203233-29206761:+	SRR12801023_SRR12801020	0.2866652207439957
chr1:29203233-29206761:+	SRR12801023_SRR12801024	0.0011807291872165
chr1:29203233-29206761:+	SRR12801020_SRR12801024	1.0
chr1:29203233-29206761:-	SRR12801019_SRR12801023	1.0
chr1:29203233-29206761:-	SRR12801019_SRR12801020	1.0
chr1:29203233-29206761:-	SRR12801019_SRR12801024	0.7078233868235301
chr1:29203233-29206761:-	SRR12801023_SRR12801020	0.0175175220844703
chr1:29203233-29206761:-	SRR12801023_SRR12801024	0.0004653943368411
chr1:29203233-29206761:-	SRR12801020_SRR12801024	1.0
chr1:29216685-29230730:+	SRR12801019_SRR12801023	0.9195723124124128
chr1:29216685-29230730:+	SRR12801019_SRR12801020	1.0
chr1:29216685-29230730:+	SRR12801019_SRR12801024	0.9959554789681304
chr1:29216685-29230730:+	SRR12801023_SRR12801020	0.0206780526906593
chr1:29216685-29230730:+	SRR12801023_SRR12801024	1.0
chr1:29216685-29230730:+	SRR12801020_SRR12801024	0.6100485679323651
chr1:29216812-29230730:+	SRR12801019_SRR12801023	1.0
chr1:29216812-29230730:+	SRR12801019_SRR12801020	1.0
chr1:29216812-29230730:+	SRR12801019_SRR12801024	0.3823176437851232
chr1:29216812-29230730:+	SRR12801023_SRR12801020	0.0307579725284815
chr1:29216812-29230730:+	SRR12801023_SRR12801024	0.0021797835315653
chr1:29216812-29230730:+	SRR12801020_SRR12801024	1.0
chr1:29220921-29223139:+	SRR12801019_SRR12801023	1.0
chr1:29220921-29223139:+	SRR12801019_SRR12801020	1.0
chr1:29220921-29223139:+	SRR12801019_SRR12801024	0.0345371616048413
chr1:29220921-29223139:+	SRR12801023_SRR12801020	1.0
chr1:29220921-29223139:+	SRR12801023_SRR12801024	1.0
chr1:29220921-29223139:+	SRR12801020_SRR12801024	1.0
chr1:32030422-32031523:-	SRR12801019_SRR12801023	1.0
chr1:32030422-32031523:-	SRR12801019_SRR12801020	1.0
chr1:32030422-32031523:-	SRR12801019_SRR12801024	0.0210883142097453
chr1:32030422-32031523:-	SRR12801023_SRR12801020	1.0
chr1:32030422-32031523:-	SRR12801023_SRR12801024	0.0003869406460258
chr1:32030422-32031523:-	SRR12801020_SRR12801024	0.0807757968456183
chr1:32030422-32033187:-	SRR12801019_SRR12801023	1.0
chr1:32030422-32033187:-	SRR12801019_SRR12801020	1.0
chr1:32030422-32033187:-	SRR12801019_SRR12801024	0.0225523833583728
chr1:32030422-32033187:-	SRR12801023_SRR12801020	1.0
chr1:32030422-32033187:-	SRR12801023_SRR12801024	0.0006264335377933
chr1:32030422-32033187:-	SRR12801020_SRR12801024	0.0978602022610218
chr1:32031640-32033187:-	SRR12801019_SRR12801023	1.0
chr1:32031640-32033187:-	SRR12801019_SRR12801020	1.0
chr1:32031640-32033187:-	SRR12801019_SRR12801024	0.022494366212647
chr1:32031640-32033187:-	SRR12801023_SRR12801020	1.0
chr1:32031640-32033187:-	SRR12801023_SRR12801024	0.0012332430401906
chr1:32031640-32033187:-	SRR12801020_SRR12801024	0.1422619048536169
chr1:32222630-32224033:+	SRR12801019_SRR12801023	1.0
chr1:32222630-32224033:+	SRR12801019_SRR12801020	1.0
chr1:32222630-32224033:+	SRR12801019_SRR12801024	0.0412374778604049
chr1:32222630-32224033:+	SRR12801023_SRR12801020	1.0
chr1:32222630-32224033:+	SRR12801023_SRR12801024	0.1303767862404745
chr1:32222630-32224033:+	SRR12801020_SRR12801024	0.3713944467732206
chr1:32224121-32224409:+	SRR12801019_SRR12801023	1.0
chr1:32224121-32224409:+	SRR12801019_SRR12801020	1.0
chr1:32224121-32224409:+	SRR12801019_SRR12801024	0.0231283705711606
chr1:32224121-32224409:+	SRR12801023_SRR12801020	1.0
chr1:32224121-32224409:+	SRR12801023_SRR12801024	0.1309352309029991
chr1:32224121-32224409:+	SRR12801020_SRR12801024	0.2597459508111955
chr1:32224475-32226170:+	SRR12801019_SRR12801023	1.0
chr1:32224475-32226170:+	SRR12801019_SRR12801020	0.0985101595820279
chr1:32224475-32226170:+	SRR12801019_SRR12801024	0.0471341968654208
chr1:32224475-32226170:+	SRR12801023_SRR12801020	0.3111486488356873
chr1:32224475-32226170:+	SRR12801023_SRR12801024	0.2511569842706041
chr1:32224475-32226170:+	SRR12801020_SRR12801024	1.0
chr1:32224475-32226170:-	SRR12801019_SRR12801023	1.0
chr1:32224475-32226170:-	SRR12801019_SRR12801020	1.0
chr1:32224475-32226170:-	SRR12801019_SRR12801024	0.0017674616647863
chr1:32224475-32226170:-	SRR12801023_SRR12801020	1.0
chr1:32224475-32226170:-	SRR12801023_SRR12801024	0.001259744128235
chr1:32224475-32226170:-	SRR12801020_SRR12801024	0.0614334499122145
chr1:32226530-32228498:-	SRR12801019_SRR12801023	1.0
chr1:32226530-32228498:-	SRR12801019_SRR12801020	1.0
chr1:32226530-32228498:-	SRR12801019_SRR12801024	0.0388648167992552
chr1:32226530-32228498:-	SRR12801023_SRR12801020	1.0
chr1:32226530-32228498:-	SRR12801023_SRR12801024	0.4949180714383338
chr1:32226530-32228498:-	SRR12801020_SRR12801024	0.9571350148031303
chr1:32327677-32329067:+	SRR12801019_SRR12801023	1.0
chr1:32327677-32329067:+	SRR12801019_SRR12801020	0.9375178016960356
chr1:32327677-32329067:+	SRR12801019_SRR12801024	0.0071373420382773
chr1:32327677-32329067:+	SRR12801023_SRR12801020	0.0417804033209315
chr1:32327677-32329067:+	SRR12801023_SRR12801024	6.970050527508618e-06
chr1:32327677-32329067:+	SRR12801020_SRR12801024	1.0
chr1:32327677-32330577:+	SRR12801019_SRR12801023	1.0
chr1:32327677-32330577:+	SRR12801019_SRR12801020	0.9655500815994564
chr1:32327677-32330577:+	SRR12801019_SRR12801024	0.0089609417542714
chr1:32327677-32330577:+	SRR12801023_SRR12801020	0.0453307444157438
chr1:32327677-32330577:+	SRR12801023_SRR12801024	9.903197560326009e-06
chr1:32327677-32330577:+	SRR12801020_SRR12801024	1.0
chr1:32329086-32331512:+	SRR12801019_SRR12801023	1.0
chr1:32329086-32331512:+	SRR12801019_SRR12801020	0.0115936809312945
chr1:32329086-32331512:+	SRR12801019_SRR12801024	0.0075236505628072
chr1:32329086-32331512:+	SRR12801023_SRR12801020	0.2466089482744738
chr1:32329086-32331512:+	SRR12801023_SRR12801024	0.2130611088892181
chr1:32329086-32331512:+	SRR12801020_SRR12801024	1.0
chr1:32329086-32331512:-	SRR12801019_SRR12801023	1.0
chr1:32329086-32331512:-	SRR12801019_SRR12801020	0.1411637180266222
chr1:32329086-32331512:-	SRR12801019_SRR12801024	0.0040503396210298
chr1:32329086-32331512:-	SRR12801023_SRR12801020	0.014597755026089
chr1:32329086-32331512:-	SRR12801023_SRR12801024	0.0003260964299991
chr1:32329086-32331512:-	SRR12801020_SRR12801024	1.0
chr1:32329160-32330577:+	SRR12801019_SRR12801023	1.0
chr1:32329160-32330577:+	SRR12801019_SRR12801020	0.0084520510666218
chr1:32329160-32330577:+	SRR12801019_SRR12801024	3.372808071659506e-05
chr1:32329160-32330577:+	SRR12801023_SRR12801020	0.0002554952736729
chr1:32329160-32330577:+	SRR12801023_SRR12801024	1.4282577988359902e-07
chr1:32329160-32330577:+	SRR12801020_SRR12801024	1.0
chr1:32329160-32330577:-	SRR12801019_SRR12801023	1.0
chr1:32329160-32330577:-	SRR12801019_SRR12801020	0.310882925128153
chr1:32329160-32330577:-	SRR12801019_SRR12801024	0.0278530502004422
chr1:32329160-32330577:-	SRR12801023_SRR12801020	0.0007050831786143
chr1:32329160-32330577:-	SRR12801023_SRR12801024	8.809691240542024e-06
chr1:32329160-32330577:-	SRR12801020_SRR12801024	1.0
chr1:32330686-32330767:+	SRR12801019_SRR12801023	1.0
chr1:32330686-32330767:+	SRR12801019_SRR12801020	0.0096766154162655
chr1:32330686-32330767:+	SRR12801019_SRR12801024	0.0062324348962824
chr1:32330686-32330767:+	SRR12801023_SRR12801020	0.3234248974451462
chr1:32330686-32330767:+	SRR12801023_SRR12801024	0.2731522397001696
chr1:32330686-32330767:+	SRR12801020_SRR12801024	1.0
chr1:32330686-32330767:-	SRR12801019_SRR12801023	1.0
chr1:32330686-32330767:-	SRR12801019_SRR12801020	0.0786714762017814
chr1:32330686-32330767:-	SRR12801019_SRR12801024	0.0039190288441546
chr1:32330686-32330767:-	SRR12801023_SRR12801020	0.0049095397706513
chr1:32330686-32330767:-	SRR12801023_SRR12801024	0.000268297529483
chr1:32330686-32330767:-	SRR12801020_SRR12801024	1.0
chr1:32330908-32331473:+	SRR12801019_SRR12801023	1.0
chr1:32330908-32331473:+	SRR12801019_SRR12801020	0.0118329417001497
chr1:32330908-32331473:+	SRR12801019_SRR12801024	0.0004149171940315
chr1:32330908-32331473:+	SRR12801023_SRR12801020	0.3338912110246451
chr1:32330908-32331473:+	SRR12801023_SRR12801024	0.046294310670308
chr1:32330908-32331473:+	SRR12801020_SRR12801024	1.0
chr1:32330908-32331473:-	SRR12801019_SRR12801023	1.0
chr1:32330908-32331473:-	SRR12801019_SRR12801020	0.1486447503301199
chr1:32330908-32331473:-	SRR12801019_SRR12801024	0.0018403645794707
chr1:32330908-32331473:-	SRR12801023_SRR12801020	0.0432125287388822
chr1:32330908-32331473:-	SRR12801023_SRR12801024	0.000332350211597
chr1:32330908-32331473:-	SRR12801020_SRR12801024	1.0
chr1:32383939-32386778:+	SRR12801019_SRR12801023	1.0
chr1:32383939-32386778:+	SRR12801019_SRR12801020	1.0
chr1:32383939-32386778:+	SRR12801019_SRR12801024	0.4199142777474995
chr1:32383939-32386778:+	SRR12801023_SRR12801020	1.0
chr1:32383939-32386778:+	SRR12801023_SRR12801024	0.0415643105192311
chr1:32383939-32386778:+	SRR12801020_SRR12801024	0.6900599946533614
chr1:32383997-32386778:+	SRR12801019_SRR12801023	1.0
chr1:32383997-32386778:+	SRR12801019_SRR12801020	1.0
chr1:32383997-32386778:+	SRR12801019_SRR12801024	0.3253665351343878
chr1:32383997-32386778:+	SRR12801023_SRR12801020	0.3710251371953383
chr1:32383997-32386778:+	SRR12801023_SRR12801024	0.0054092986825894
chr1:32383997-32386778:+	SRR12801020_SRR12801024	1.0
chr1:32791254-32797591:+	SRR12801019_SRR12801023	1.0
chr1:32791254-32797591:+	SRR12801019_SRR12801020	0.0011371620356147
chr1:32791254-32797591:+	SRR12801019_SRR12801024	8.097636311648826e-07
chr1:32791254-32797591:+	SRR12801023_SRR12801020	0.0036649600107571
chr1:32791254-32797591:+	SRR12801023_SRR12801024	9.6312065531378e-06
chr1:32791254-32797591:+	SRR12801020_SRR12801024	1.0
